6/18/2014 12:54 AM,28.8,70.8
6/18/2014 12:55 AM,28.8,70.7
6/18/2014 12:56 AM,28.8,70.6
6/18/2014 12:58 AM,28.8,70.6
6/18/2014 12:59 AM,28.8,70.6
6/18/2014 1:01 AM,28.8,70.5
6/18/2014 1:02 AM,28.7,71
6/18/2014 1:04 AM,28.8,70.8
6/18/2014 1:08 AM,28.8,70.7
6/18/2014 1:09 AM,28.7,70.6
6/18/2014 1:13 AM,28.8,70.5
6/18/2014 1:16 AM,28.7,70.9
6/18/2014 8:06 AM,27.5,76.1
6/18/2014 8:10 AM,27.7,74.9
6/18/2014 8:11 AM,27.7,75.3
6/18/2014 8:16 AM,28,74.8
6/18/2014 8:17 AM,28,74.5
