6/18/2014 9:20 AM,28.7,73.3
6/18/2014 9:21 AM,28.8,76.6
6/18/2014 9:22 AM,28.8,73.5
6/18/2014 9:23 AM,28.8,73.1
6/18/2014 9:24 AM,28.8,72.8
6/18/2014 9:25 AM,28.8,72.8
6/18/2014 9:26 AM,28.8,72.8
6/18/2014 9:27 AM,28.8,72.7
